TEMPERATURE,WINDSPEED,ZENITH,DHI,DNI,POWER
12.7,7.1,67.43,58,891,62.7
11.7,7,72.09,68,647,47.1
10.8,6.9,77.11,66,441,9.9
10.8,6.9,82.42,3,0,6.6
8.4,7.1,87.87,16,243,0
7.5,7.1,93.92,0,0,0
6.6,7.1,99.88,0,0,0
5.9,6.7,105.97,0,0,0
5.2,6.2,112.15,0,0,0
4.7,5.5,118.42,0,0,0
4.3,4.9,124.73,0,0,0
3.8,4.2,131.08,0,0,0
3.4,3.5,137.43,0,0,0
2.9,3.1,143.75,0,0,0
2.4,2.7,149.98,0,0,0
2,2.6,156.01,0,0,0
1.5,2.4,161.63,0,0,0
1.2,2.3,166.27,0,0,0
0.8,2.2,168.65,0,0,0
0.6,2.1,167.4,0,0,0
0.3,2,163.31,0,0,0
0.1,1.8,157.93,0,0,0
-0.2,1.7,151.99,0,0,0
-0.4,1.6,145.81,0,0,0
-0.7,1.5,139.51,0,0,0
-0.8,1.5,133.16,0,0,0
-1,1.5,126.81,0,0,0
-1.2,1.6,120.48,0,0,0
-1.4,1.7,114.19,0,0,0
-1.6,1.8,107.97,0,0,0
-1.8,1.9,101.84,0,0,0
-0.8,2.5,95.83,0,0,0
0.2,3,89.52,0,0,0
1.7,3.3,84.15,27,555,23
3.2,3.7,78.76,61,375,42.2
4.8,3.6,73.62,47,841,50
6.4,3.6,68.82,52,907,53.8
7.8,4,64.45,56,963,58.9
9.1,4.4,60.61,58,996,58.6
10.2,4.7,57.4,60,1017,57.9
11.3,5,54.95,63,1029,55.8
12.1,5.1,53.36,64,1037,53.7
12.9,5.2,52.7,64,1042,51.6
13.5,5.3,53.02,64,1040,51.7
14.1,5.4,54.29,63,1034,52.6
14.4,5.4,56.45,61,1023,56.8
14.7,5.4,59.4,58,1006,61.4
14.6,5.1,63.04,56,980,59.3
14.4,4.8,67.23,53,941,60.5
12.4,3.7,71.89,48,886,57
10.4,2.6,76.93,41,798,49.6
10.4,2.6,82.24,31,655,25.8
6.6,2.6,87.7,16,376,0
6.2,2.8,93.75,0,0,0
5.8,3.1,99.71,0,0,0
5.3,3.2,105.81,0,0,0
4.8,3.3,112,0,0,0
4.4,3.4,118.26,0,0,0
3.9,3.5,124.58,0,0,0
3.5,3.6,130.93,0,0,0
3.1,3.6,137.28,0,0,0
2.8,3.6,143.59,0,0,0
2.4,3.7,149.81,0,0,0
2.1,3.7,155.84,0,0,0
1.8,3.6,161.44,0,0,0
1.5,3.5,166.07,0,0,0
1.2,3.4,168.45,0,0,0
0.9,3.3,167.25,0,0,0
0.6,3.2,163.22,0,0,0
0.4,3.1,157.87,0,0,0
0.1,3,151.96,0,0,0
-0.1,3,145.78,0,0,0
-0.3,3,139.49,0,0,0
-0.6,3,133.15,0,0,0
-0.8,3,126.79,0,0,0
-1,3,120.46,0,0,0
-1.2,2.9,114.16,0,0,0
-1.4,2.9,107.94,0,0,0
-1.6,2.9,101.8,0,0,0
-0.6,3.2,95.78,0,0,0
0.4,3.6,89.48,0,0,0
2.1,3.6,84.09,27,550,23.3
3.8,3.7,78.69,63,349,42
5.8,3.4,73.53,48,830,53.3
7.9,3.2,68.72,116,484,54.5
10.6,4.2,64.33,58,942,57.3
13.3,5.2,60.47,61,972,52.8
15.2,5.6,57.25,147,649,56.2
17,6.1,54.78,83,972,58.5
18.1,6.2,53.17,66,1018,49.4
19.1,6.3,52.5,68,1019,46.8
19.6,6.5,52.81,68,1017,55.1
20.2,6.6,54.08,68,1008,54.2
20.2,6.5,56.24,86,875,35.3
20.3,6.4,59.19,136,650,24.5
19.5,5.5,62.83,174,413,52.1
18.7,4.6,67.03,57,827,50.7
16.6,3.5,71.7,109,385,32.6
14.5,2.5,76.74,91,121,0.4
14.5,2.5,82.06,50,144,23.3
11.7,2.3,87.53,21,0,0
11.2,2.4,93.58,0,0,0
10.8,2.5,99.55,0,0,0
10.3,2.6,105.64,0,0,0
9.8,2.6,111.84,0,0,0
9.3,2.6,118.1,0,0,0
8.9,2.6,124.42,0,0,0
8.5,2.5,130.77,0,0,0
8.1,2.4,137.12,0,0,0
7.6,2.4,143.43,0,0,0
7.2,2.4,149.65,0,0,0
6.9,2.3,155.66,0,0,0
6.5,2.3,161.25,0,0,0
6.2,2.3,165.85,0,0,0
5.9,2.4,168.23,0,0,0
5.7,2.4,167.09,0,0,0
5.4,2.5,163.12,0,0,0
5.3,2.5,157.81,0,0,0
5.1,2.5,151.91,0,0,0
4.9,2.6,145.75,0,0,0
4.7,2.6,139.47,0,0,0
4.5,2.6,133.12,0,0,0
4.3,2.7,126.77,0,0,0
4,2.7,120.43,0,0,0
3.8,2.8,114.13,0,0,0
3.6,2.8,107.9,0,0,0
3.5,2.8,101.76,0,0,0
4.2,2.9,95.73,0,0,0
5,3,89.43,0,0,0
6.8,3.6,84.02,37,139,0.2
8.7,4.2,78.61,76,111,19.9
10.8,3.8,73.44,117,110,37.9
12.8,3.3,68.61,130,405,36.4
15.3,4,64.21,121,598,62.1
17.9,4.6,60.33,67,909,4.6
19.6,5.3,57.09,63,996,53
21.3,6,54.6,67,1006,50.5
21.9,6,52.98,68,1014,52.8
22.4,6.1,52.29,70,1016,54.2
22.6,6,52.59,132,780,53.1
22.8,5.9,53.85,81,961,54.5
22.7,5.7,56.01,66,998,55.6
22.7,5.6,58.97,63,981,60.1
22,4.8,62.61,60,955,59.1
21.3,4,66.82,56,847,57.3
18.9,3,71.5,48,801,46.3
16.5,2.1,76.54,40,739,41
16.5,2.1,81.88,39,429,21.6
14.1,2,87.36,18,0,1.8
13.5,2,93.4,0,0,0
13,2.1,99.38,0,0,0
12.6,2.2,105.48,0,0,0
12.2,2.3,111.67,0,0,0
11.9,2.5,117.95,0,0,0
11.5,2.7,124.27,0,0,0
10.9,2.8,130.62,0,0,0
10.3,3,136.97,0,0,0
9.5,3.2,143.27,0,0,0
8.7,3.5,149.48,0,0,0
8.2,3.9,155.49,0,0,0
7.6,4.3,161.05,0,0,0
7.3,4.4,165.63,0,0,0
6.9,4.5,168.01,0,0,0
6.4,4.2,166.92,0,0,0
5.9,3.9,163.01,0,0,0
5.5,3.7,157.74,0,0,0
5.2,3.6,151.87,0,0,0
4.8,3.5,145.72,0,0,0
4.5,3.4,139.44,0,0,0
4,3.1,133.09,0,0,0
3.6,2.9,126.74,0,0,0
3.1,2.7,120.4,0,0,0
2.6,2.5,114.1,0,0,0
2.2,2.4,107.86,0,0,0
1.8,2.3,101.71,0,0,0
2.8,2.7,95.68,0,0,0
3.8,3.1,89.37,0,0,0
5.5,3.7,83.95,27,558,22.9
7.1,4.3,78.52,61,388,41.1
8.5,4.7,73.34,47,848,51
9.9,5,68.49,51,915,65.1
10.7,4.9,64.07,55,958,60.5
11.6,4.9,60.18,57,990,54.9
12.2,4.9,56.92,60,1010,57.7
12.8,4.8,54.42,63,1021,55.8
13.2,4.9,52.77,64,1030,54.6
13.6,4.9,52.08,66,1031,53.9
13.8,4.9,52.37,67,1029,54.3
14,4.8,53.63,66,1023,58.3
14,4.7,55.79,64,1012,58.9
13.9,4.5,58.75,62,1006,58
13.5,4.3,62.39,59,980,61.7
13.2,4,66.61,55,943,60.2
11.6,3.2,71.29,50,877,52.9
10.1,2.4,76.35,43,794,43.4
10.1,2.4,81.69,33,656,26.6
6.3,2.3,87.18,18,394,0
5.9,2.6,93.23,0,0,0
5.5,2.9,99.21,0,0,0
5.1,3.1,105.31,0,0,0
4.8,3.3,111.51,0,0,0
4.3,3.4,117.79,0,0,0
3.9,3.5,124.11,0,0,0
3.3,3.6,130.46,0,0,0
2.8,3.6,136.81,0,0,0
2.1,3.4,143.11,0,0,0
1.5,3.2,149.32,0,0,0
0.9,2.9,155.31,0,0,0
0.4,2.7,160.86,0,0,0
-0.1,2.4,165.41,0,0,0
-0.5,2.2,167.79,0,0,0
-0.9,2,166.74,0,0,0
-1.2,1.8,162.9,0,0,0
-1.5,1.6,157.66,0,0,0
-1.7,1.4,151.81,0,0,0
-1.9,1.3,145.67,0,0,0
-2.1,1.2,139.4,0,0,0
-2.3,1.1,133.06,0,0,0
-2.5,1.1,126.7,0,0,0
-2.6,1.1,120.36,0,0,0
-2.8,1.1,114.06,0,0,0
-2.9,1.1,107.82,0,0,0
-3.1,1.1,101.66,0,0,0
-2.2,1.5,95.62,0,0,0
-1.3,1.9,89.3,0,0,0
0.2,2.2,83.87,38,75,20.1
1.6,2.5,78.43,52,497,37.7
3.2,2.9,73.23,102,351,49.8
4.7,3.3,68.37,103,565,47.7
5.8,3.4,63.93,135,550,57.3
6.8,3.5,60.02,158,553,62.8
7.8,3.6,56.74,134,702,56
8.7,3.8,54.22,131,755,54.9
9.5,3.9,52.57,183,630,53.2
10.2,4.1,51.86,175,669,54.8
10.6,4.2,52.14,84,967,51.7
11.1,4.3,53.4,86,948,55.3
11.2,4.3,55.56,84,935,58.1
11.4,4.2,58.52,81,914,55.2
11.2,4.1,62.17,77,884,59.8
11,3.9,66.4,74,832,57.7
10,3,71.09,84,580,53.7
8.9,2.1,76.15,54,592,44.2
8.9,2.1,81.5,43,516,0.2
5.7,1.8,87.01,22,245,18.8
5.5,2.1,93.05,0,0,0
5.4,2.4,99.04,0,0,0
5.3,2.7,105.15,0,0,0
5.3,3,111.35,0,0,0
5,3,117.63,0,0,0
4.7,3.1,123.96,0,0,0
4.1,2.9,130.31,0,0,0
3.6,2.7,136.65,0,0,0
2.9,2.3,142.95,0,0,0
2.3,2,149.15,0,0,0
1.8,1.8,155.13,0,0,0
1.4,1.6,160.66,0,0,0
1.1,1.5,165.19,0,0,0
0.9,1.4,167.56,0,0,0
0.7,1.3,166.56,0,0,0
0.6,1.2,162.77,0,0,0
0.4,1.2,157.58,0,0,0
0.2,1.2,151.75,0,0,0
0,1.2,145.62,0,0,0
-0.2,1.2,139.35,0,0,0
-0.4,1.2,133.02,0,0,0
-0.6,1.3,126.66,0,0,0
-0.7,1.3,120.32,0,0,0
-0.9,1.4,114.01,0,0,0
-1,1.4,107.76,0,0,0
-1.1,1.5,101.6,0,0,0
0.1,1.8,95.55,0,0,0
1.4,2.1,89.24,0,0,0
3,2.4,83.78,36,410,18.8
4.6,2.8,78.33,61,403,42.6
6.5,2.5,73.12,65,724,55.9
8.3,2.2,68.24,74,799,62.3
9.3,2.1,63.79,81,851,62.4
10.2,2,59.86,86,887,63.6
10.9,1.9,56.56,90,913,56.9
11.5,1.9,54.02,90,937,55.2
11.9,1.7,52.35,91,947,53.8
12.4,1.5,51.63,91,953,52.7
12.6,1.3,51.91,91,951,53.7
12.9,1.2,53.16,89,945,56.4
12.9,1.2,55.32,87,932,58.9
13,1.2,58.29,83,918,63.2
12.7,1.3,61.95,79,888,59.5
12.5,1.5,66.18,73,847,58.7
11.4,1.2,70.88,66,785,54.7
10.3,1,75.95,55,696,44.7
10.3,1,81.31,42,546,29.8
7,1.3,86.83,22,279,0
6.3,1.4,92.87,0,0,0
5.6,1.5,98.86,0,0,0
5.1,1.6,104.98,0,0,0
4.6,1.7,111.19,0,0,0
4.2,1.7,117.47,0,0,0
3.7,1.8,123.8,0,0,0
3.2,1.7,130.15,0,0,0
2.7,1.7,136.49,0,0,0
2.2,1.6,142.79,0,0,0
1.7,1.5,148.98,0,0,0
1.3,1.4,154.95,0,0,0
1,1.2,160.45,0,0,0
0.8,1.1,164.96,0,0,0
0.6,1,167.32,0,0,0
0.6,0.9,166.37,0,0,0
0.7,0.8,162.64,0,0,0
0.7,0.5,157.48,0,0,0
0.7,0.3,151.68,0,0,0
0.4,0.5,145.57,0,0,0
0,0.7,139.31,0,0,0
-0.5,0.8,132.97,0,0,0
-1,1,126.62,0,0,0
-1.3,1.1,120.27,0,0,0
-1.7,1.1,113.96,0,0,0
-1.8,1.1,107.71,0,0,0
-2,1.2,101.54,0,0,0
-1,1.4,95.48,0,0,0
0.1,1.6,89.17,0,0,0
1.6,1.6,83.69,39,101,25.9
3,1.7,78.22,62,403,48.2
4.7,1.5,73,98,399,55.8
6.3,1.3,68.11,115,507,63.8
7.3,1.5,63.64,71,894,63.1
8.4,1.8,59.69,75,928,61
9,1.8,56.38,88,860,60.7
9.7,1.9,53.82,83,923,59.8
10.1,1.8,52.13,81,979,54.4
10.6,1.8,51.4,81,984,53
10.8,1.8,51.67,81,982,53.6
11.1,1.8,52.92,78,980,57
11.3,1.7,55.08,78,949,56.6
11.4,1.7,58.05,72,953,57.4
11.3,1.6,61.72,68,926,60
11.1,1.5,65.96,66,793,60.5
10.3,1.2,70.67,59,825,57.2
9.4,0.8,75.75,50,743,49
9.4,0.8,81.12,51,295,23.4
7.2,1,86.65,21,122,20.2
6.8,1.1,92.69,0,0,0
6.5,1.1,98.69,0,0,0
6.3,1.1,104.81,0,0,0
6.1,1.1,111.03,0,0,0
5.7,1.2,117.31,0,0,0
5.4,1.2,123.64,0,0,0
5,1.2,129.99,0,0,0
4.5,1.3,136.33,0,0,0
4.1,1.3,142.63,0,0,0
3.8,1.3,148.81,0,0,0
3.5,1.3,154.76,0,0,0
3.2,1.3,160.25,0,0,0
3.1,1.3,164.72,0,0,0
3,1.2,167.08,0,0,0
2.8,1.2,166.17,0,0,0
2.5,1.2,162.5,0,0,0
2.2,1.3,157.38,0,0,0
1.9,1.3,151.6,0,0,0
1.7,1.3,145.5,0,0,0
1.4,1.3,139.25,0,0,0
1.1,1.3,132.92,0,0,0
0.9,1.3,126.56,0,0,0
0.4,1.3,120.22,0,0,0
-0.1,1.3,113.9,0,0,0
-0.4,1.4,107.64,0,0,0
-0.7,1.4,101.47,0,0,0
0.3,1.8,95.4,0,0,0
1.2,2.1,89.09,0,0,0
2.5,2.6,83.6,32,511,25.6
3.8,3.1,78.11,70,317,46.3
5.4,2.8,72.88,57,791,55
7,2.4,67.97,65,859,58.9
8.5,2.1,63.48,71,906,63.4
9.9,1.8,59.51,73,936,60.2
11,1.8,56.18,76,959,36.8
12.1,1.7,53.61,81,950,53.4
13,1.8,51.91,258,416,47.3
13.9,1.9,51.16,107,865,37.3
14.4,2,51.42,101,881,37.1
14.9,2.1,52.67,79,980,48.3
15.1,2.2,54.83,78,945,53.3
15.4,2.2,57.81,74,950,54.2
15.3,2.3,61.49,71,923,56.5
15.1,2.3,65.74,129,523,56.1
13.5,1.7,70.46,58,827,51.6
12,1.2,75.55,49,746,43.6
12,1.2,80.92,38,610,26.6
8.9,1.4,86.47,22,22,3.2
8.7,1.3,92.51,0,0,0
8.4,1.3,98.52,0,0,0
8.4,1.3,104.64,0,0,0
8.4,1.2,110.86,0,0,0
8.3,1.2,117.15,0,0,0
8.3,1.1,123.48,0,0,0
8.4,1,129.83,0,0,0
8.5,0.9,136.17,0,0,0
8.4,0.8,142.46,0,0,0
8.4,0.7,148.64,0,0,0
8.2,0.7,154.57,0,0,0
8,0.6,160.04,0,0,0
7.7,0.6,164.49,0,0,0
7.4,0.7,166.83,0,0,0
7.3,0.6,165.96,0,0,0
7.1,0.6,162.35,0,0,0
6.8,0.7,157.27,0,0,0
6.4,0.8,151.52,0,0,0
5.9,0.9,145.43,0,0,0
5.3,1.1,139.19,0,0,0
5,1.1,132.86,0,0,0
4.7,1.2,126.51,0,0,0
4.5,1.4,120.16,0,0,0
4.3,1.6,113.84,0,0,0
3.8,1.7,107.58,0,0,0
3.4,1.7,101.39,0,0,0
4.2,2.2,95.32,0,0,0
5,2.6,89.01,0,0,0
5.8,2.9,83.49,39,17,0
6.6,3.3,78,47,0,0.1
7.9,3.4,72.75,5,0,8.2
9.2,3.5,67.82,47,0,5.7
10.2,3.7,63.32,202,153,2.7
11.2,4,59.33,224,292,12.2
11.9,4.2,55.98,231,394,21.5
12.5,4.5,53.39,276,81,27.8
12.8,4.7,51.67,303,165,30.3
13,4.9,50.92,304,235,31.2
13,5,51.17,305,202,27.1
13,5.1,52.42,296,148,35
13,5,54.59,273,231,32.4
12.9,5,57.57,250,115,31.5
12.7,4.7,61.25,174,465,20.1
12.4,4.3,65.51,168,314,41.2
11.8,4,70.24,117,402,41.6
11.1,3.7,75.34,77,438,31.4
11.1,3.7,80.73,59,37,0.9
10.1,4.2,86.29,23,32,0
9.9,4.5,92.33,0,0,0
9.7,4.7,98.34,0,0,0
9.4,4.9,104.47,0,0,0
9.1,5.1,110.7,0,0,0
8.7,5.2,116.99,0,0,0
8.4,5.4,123.32,0,0,0
7.8,5.5,129.68,0,0,0
7.3,5.6,136.01,0,0,0
6.7,5.6,142.3,0,0,0
6.2,5.5,148.46,0,0,0
5.8,5.3,154.39,0,0,0
5.4,5.2,159.83,0,0,0
5.1,5,164.25,0,0,0
4.8,4.8,166.58,0,0,0
4.5,4.7,165.74,0,0,0
4.2,4.5,162.19,0,0,0
4,4.3,157.15,0,0,0
3.8,4,151.42,0,0,0
3.6,3.7,145.36,0,0,0
3.5,3.3,139.12,0,0,0
3.3,3.1,132.8,0,0,0
3.2,2.9,126.44,0,0,0
3,2.7,120.09,0,0,0
2.9,2.6,113.77,0,0,0
2.8,2.5,107.5,0,0,0
2.8,2.3,101.31,0,0,0
3.6,2.7,95.23,0,0,0
4.4,3,88.92,4,0,0
5.7,3.1,83.39,39,0,23.1
7.1,3.2,77.88,81,130,41.7
8.7,3.3,72.61,100,402,49.2
10.3,3.4,67.67,95,620,58.6
11.6,3.3,63.15,165,438,58.9
12.8,3.1,59.14,162,559,53
13.8,3,55.78,217,460,55.5
14.9,2.8,53.17,237,457,49.3
15.7,2.7,51.43,187,640,46.7
16.5,2.5,50.67,220,552,39.1
17,2.4,50.92,239,492,52.9
17.6,2.2,52.16,102,870,53.5
18,2.2,54.33,102,880,53.9
18.3,2.1,57.33,89,884,47.5
18.3,2.1,61.02,90,778,51.5
18.4,2.1,65.29,154,410,55.4
17.1,1.6,70.02,145,134,30.2
15.8,1.2,75.14,103,86,27.3
15.8,1.2,80.53,54,0,0
12.5,1.5,86.11,24,51,0
12.2,1.8,92.15,0,0,0
11.9,2,98.17,0,0,0
11.6,2.1,104.31,0,0,0
11.4,2.3,110.53,0,0,0
11.1,2.2,116.83,0,0,0
10.7,2.2,123.16,0,0,0
10.3,2.1,129.52,0,0,0
9.9,2,135.85,0,0,0
9.4,2,142.13,0,0,0
8.8,1.9,148.29,0,0,0
8.4,1.8,154.19,0,0,0
8,1.8,159.61,0,0,0
7.5,1.6,164,0,0,0
7.1,1.5,166.32,0,0,0
6.7,1.3,165.52,0,0,0
6.4,1.1,162.02,0,0,0
6.1,0.9,157.03,0,0,0
5.9,0.8,151.32,0,0,0
5.8,0.7,145.27,0,0,0
5.8,0.6,139.04,0,0,0
5.9,0.5,132.72,0,0,0
6.1,0.4,126.37,0,0,0
6.1,0.4,120.02,0,0,0
6.1,0.4,113.69,0,0,0
6.1,0.4,107.42,0,0,0
6.1,0.4,101.23,0,0,0
6.7,0.4,95.14,0,0,0
7.3,0.5,88.83,12,117,0
8,0.6,83.28,41,21,18.3
8.8,0.8,77.75,57,484,37.3
9.9,1,72.47,63,717,34.5
11.1,1.2,67.51,156,277,48.7
12.3,1.6,62.97,143,540,32.7
13.5,1.9,58.95,160,569,33.8
14.6,2.1,55.56,107,808,48.3
15.8,2.4,52.94,215,521,53.1
17,2.5,51.19,275,377,49.9
18.2,2.7,50.41,295,320,38.9
19.2,2.9,50.65,293,317,33.7
20.2,3.1,51.9,298,225,51.3
20.7,3.2,54.07,279,109,37.1
21.2,3.3,57.08,217,30,32.8
21,2.9,60.78,221,99,13.5
20.8,2.4,65.06,94,0,10.5
19.3,1.9,69.81,146,104,2.9
17.8,1.4,74.93,85,0,0.5
17.8,1.4,80.34,63,122,0
14.8,1.6,85.93,25,37,0
13.7,1.7,91.97,0,0,0
12.5,1.8,97.99,0,0,0
11.6,1.8,104.14,0,0,0
10.6,1.9,110.37,0,0,0
10,1.8,116.67,0,0,0
9.4,1.7,123,0,0,0
9.4,1.7,129.36,0,0,0
9.3,1.6,135.69,0,0,0
9.2,1.6,141.97,0,0,0
9,1.6,148.11,0,0,0
8,1.9,154,0,0,0
7.1,2.1,159.39,0,0,0
6.1,2.4,163.75,0,0,0
5.2,2.8,166.05,0,0,0
4.6,3.2,165.29,0,0,0
4,3.6,161.84,0,0,0
3.8,4,156.89,0,0,0
3.5,4.5,151.22,0,0,0
3.4,4.5,145.18,0,0,0
3.2,4.5,138.96,0,0,0
2.9,4,132.65,0,0,0
2.5,3.5,126.29,0,0,0
2.2,3.3,119.94,0,0,0
1.9,3,113.61,0,0,0
1.7,3,107.34,0,0,0
1.5,3,101.13,0,0,0
2.7,3.8,95.04,0,0,0
3.9,4.6,88.73,12,244,0
5.6,5.1,83.16,31,586,26.2
7.3,5.6,77.62,71,340,44.1
9.3,6.2,72.32,53,840,54.8
11.3,6.9,67.35,60,900,62.1
12.4,7.3,62.79,65,944,64.1
13.4,7.7,58.75,69,974,65.5
13.9,7.7,55.35,72,995,59
14.4,7.6,52.7,74,1011,56.2
14.8,7.5,50.94,75,1020,57.5
15.2,7.3,50.15,75,1026,57.1
15.5,7.1,50.39,74,1025,54.4
15.8,6.8,51.63,72,1023,59.1
15.9,6.6,53.81,70,1012,60.5
16,6.3,56.82,66,1000,64.3
15.8,5.8,60.53,63,975,62.6
15.6,5.4,64.83,58,944,63.1
14.1,4.1,69.59,53,894,55.7
12.5,2.7,74.72,45,824,45.3
12.5,2.7,80.14,36,704,34.1
8,2,85.74,22,488,15.5
7.6,2.3,91.79,0,0,0
7.1,2.5,97.82,0,0,0
6.7,2.7,103.97,0,0,0
6.3,2.9,110.2,0,0,0
5.8,2.9,116.51,0,0,0
5.4,3,122.84,0,0,0
4.9,3,129.2,0,0,0
4.5,2.9,135.53,0,0,0
4.1,2.9,141.8,0,0,0
3.8,2.8,147.93,0,0,0
3.4,2.7,153.81,0,0,0
3.1,2.7,159.17,0,0,0
2.9,2.6,163.5,0,0,0
2.6,2.6,165.78,0,0,0
2.3,2.6,165.05,0,0,0
2,2.6,161.66,0,0,0
1.7,2.6,156.75,0,0,0
1.5,2.6,151.1,0,0,0
1.2,2.6,145.08,0,0,0
1,2.6,138.87,0,0,0
0.8,2.6,132.56,0,0,0
0.5,2.6,126.21,0,0,0
0.4,2.6,119.86,0,0,0
0.2,2.7,113.53,0,0,0
0.1,2.7,107.24,0,0,0
0,2.7,101.04,0,0,0
1.2,3.2,94.93,0,0,0
2.5,3.8,88.63,7,0,0
4.2,3.8,83.03,44,94,12.4
5.9,3.8,77.48,78,9,24.6
8.4,4.1,72.17,119,269,44.1
10.8,4.5,67.18,55,894,55.9
13.2,5.4,62.6,60,937,61.3
15.6,6.3,58.55,64,965,64.6
16.8,6.1,55.12,78,950,62.3
17.9,6,52.46,72,988,60.6
18.4,6,50.68,73,997,55.2
18.8,5.9,49.89,74,1000,53.2
19.1,6.2,50.12,74,998,58.6
19.5,6.6,51.36,71,996,62.4
19.6,6.8,53.55,69,985,61.8
19.7,7,56.57,92,845,57.4
19.4,6.9,60.29,63,944,53
19,6.8,64.59,114,613,51.4
17.5,5.6,69.36,138,301,31.8
16.1,4.4,74.51,78,474,31.2
16.1,4.4,79.94,65,39,3.7
11.8,3,85.56,23,423,0
11.2,3,91.6,0,0,0
10.7,3.1,97.64,0,0,0
10.2,3.1,103.8,0,0,0
9.8,3.1,110.04,0,0,0
9.4,3.2,116.34,0,0,0
9.1,3.3,122.68,0,0,0
8.7,3.4,129.04,0,0,0
8.3,3.5,135.37,0,0,0
7.9,3.7,141.63,0,0,0
7.5,3.8,147.75,0,0,0
6.9,3.7,153.61,0,0,0
6.4,3.6,158.95,0,0,0
6,3.5,163.24,0,0,0
5.6,3.4,165.51,0,0,0
5.3,3.5,164.8,0,0,0
5.1,3.6,161.47,0,0,0
4.7,3.5,156.6,0,0,0
4.3,3.5,150.98,0,0,0
3.8,3.5,144.98,0,0,0
3.4,3.5,138.78,0,0,0
2.9,3.3,132.47,0,0,0
2.5,3.2,126.12,0,0,0
1.9,2.8,119.77,0,0,0
1.3,2.4,113.43,0,0,0
0.8,2.1,107.15,0,0,0
0.3,1.8,100.93,0,0,0
1.3,2.3,94.82,0,0,0
2.3,2.7,88.51,12,280,0
3.8,2.6,82.9,29,585,26.9
5.2,2.4,77.34,74,327,46.2
6.8,1.8,72.01,46,837,53
8.3,1.2,67,52,898,57
9.6,0.9,62.41,56,939,61
11,0.5,58.33,59,968,60.6
12.2,0.7,54.89,61,989,63
13.5,0.9,52.21,59,1002,62.2
14.5,1.1,50.42,59,1010,59.2
15.5,1.4,49.61,61,1013,61.8
16.1,1.5,49.84,61,1012,57.3
16.7,1.7,51.09,61,1006,59.2
17.1,1.7,53.28,60,995,59.3
17.5,1.7,56.31,58,979,59.8
17.6,1.7,60.04,56,956,60.5
17.7,1.6,64.36,54,919,52.1
16.4,1.3,69.14,49,871,58.2
15.1,1,74.3,44,796,50.5
15.1,1,79.74,36,679,33.7
11,1.5,85.37,23,463,11.7
10.5,1.7,91.42,0,0,0
10,1.9,97.47,0,0,0
9.6,2,103.63,0,0,0
9.3,2.2,109.87,0,0,0
8.9,2.2,116.18,0,0,0
8.5,2.3,122.52,0,0,0
8,2.3,128.88,0,0,0
7.5,2.2,135.2,0,0,0
7,2.1,141.46,0,0,0
6.5,1.9,147.57,0,0,0
6,1.7,153.41,0,0,0
5.5,1.4,158.72,0,0,0
5.3,1.3,162.98,0,0,0
5,1.1,165.23,0,0,0
4.9,1.1,164.55,0,0,0
4.8,1,161.26,0,0,0
4.9,0.9,156.44,0,0,0
4.9,0.8,150.85,0,0,0
4.8,0.8,144.87,0,0,0
4.8,0.8,138.67,0,0,0
4.7,0.8,132.38,0,0,0
4.6,0.8,126.03,0,0,0
4.5,0.8,119.67,0,0,0
4.5,0.8,113.34,0,0,0
4.5,0.7,107.04,0,0,0
4.4,0.7,100.82,0,0,0
5.6,0.8,94.7,0,0,0
6.8,0.9,88.4,13,262,0
8.4,0.9,82.77,31,573,28.4
9.9,1,77.19,42,731,49.4
11.7,1.1,71.84,51,827,55.6
13.5,1.3,66.82,57,887,61.3
15.3,1.9,62.21,62,930,61.1
17.2,2.4,58.12,148,629,58.2
18.8,2.9,54.66,214,492,59.4
20.3,3.4,51.96,273,359,55.5
21.5,3.7,50.15,278,409,44.5
22.6,4.1,49.34,219,587,40.3
23.1,4.4,49.56,190,670,43.8
23.5,4.7,50.81,192,640,50.9
23.5,4.8,53.01,109,839,52.1
23.4,5,56.04,85,878,61.8
22.5,4.4,59.79,227,243,41.2
21.7,3.7,64.12,188,69,40.9
19.8,3,68.92,100,565,31.2
17.9,2.4,74.09,75,520,33.2
17.9,2.4,79.54,46,501,25.8
14.8,2,85.19,29,152,2.7
14,2,91.24,0,0,0
13.2,1.9,97.29,0,0,0
12.6,1.9,103.46,0,0,0
12,1.9,109.71,0,0,0
11.7,2.1,116.02,0,0,0
11.3,2.2,122.36,0,0,0
10.9,2.6,128.72,0,0,0
10.6,2.9,135.04,0,0,0
10.5,3.2,141.29,0,0,0
10.4,3.6,147.39,0,0,0
10.1,3.9,153.21,0,0,0
9.9,4.2,158.49,0,0,0
9.4,4.2,162.72,0,0,0
8.9,4.2,164.95,0,0,0
8.5,4.4,164.29,0,0,0
8.1,4.5,161.06,0,0,0
7.7,4.8,156.28,0,0,0
7.4,5,150.71,0,0,0
7.1,5.1,144.75,0,0,0
6.9,5.3,138.57,0,0,0
6.6,5.2,132.27,0,0,0
6.3,5.1,125.93,0,0,0
6,4.8,119.57,0,0,0
5.6,4.4,113.23,0,0,0
5.1,3.9,106.94,0,0,0
4.6,3.4,100.71,0,0,0
5.6,3.9,94.58,0,0,0
6.6,4.3,88.28,13,240,0
8,4.4,82.62,33,555,28.6
9.4,4.5,77.03,45,720,47.2
10.9,4.4,71.67,53,817,55.4
12.4,4.3,66.64,60,880,59.1
